Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES
2015-08-28,127.323974609375,41.9569091796875,52.92988204956055,98.2300033569336,88.04496765136719,28.43161392211914,79.4000015258789,1.8500000238418581,175.14283752441406,10.072335243225098
2015-08-31,125.49633026123048,41.29136657714844,51.63103866577149,95.9000015258789,86.59363555908203,27.857534408569336,78.56999969482422,1.809999942779541,173.922119140625,9.989092826843262
2015-09-01,122.28256225585938,39.72322463989258,50.05093002319336,92.77999877929688,84.77486419677734,27.10831069946289,75.98999786376953,1.7100000381469729,171.31204223632812,9.522934913635254
2015-09-02,124.7017059326172,40.334068298339844,50.44801330566406,95.61000061035156,86.74061584472656,27.604549407958984,77.25,1.7699999809265137,173.922119140625,9.423044204711914
2015-09-03,125.1432113647461,40.242897033691406,50.94439697265625,94.16000366210938,87.82452392578125,27.82834434509277,78.31999969482422,1.7899999618530271,171.92738342285156,9.522934913635254
2015-09-04,123.46566009521484,39.26736831665039,49.4470100402832,93.81999969482422,86.75897979736328,27.341835021972656,76.88999938964844,1.8200000524520876,170.82577514648438,9.181642532348633
2015-09-08,126.63528442382812,40.1517333984375,50.10883712768555,96.1999969482422,89.21156311035156,28.09106063842773,79.77999877929688,1.8799999952316284,173.99163818359375,9.423044204711914
2015-09-09,124.36624145507812,39.413246154785156,49.02508163452149,94.16999816894531,87.7418441772461,27.91591644287109,78.5199966430664,1.8500000238418581,173.5946502685547,9.40639591217041
2015-09-10,124.2955551147461,39.312950134277344,49.28982162475586,95.37000274658205,88.92680358886719,28.27593040466309,78.69999694824219,1.8400000333786009,173.55494689941406,9.356449127197266
2015-09-11,124.7193603515625,39.57734680175781,49.09954452514648,95.56999969482422,89.42282104492188,28.36350250244141,79.19000244140625,2.009999990463257,173.51524353027344,9.264884948730467
2015-09-14,124.32211303710938,39.358543395996094,48.76034927368164,96.68000030517578,88.6512222290039,28.421884536743164,78.45999908447266,1.8200000524520876,173.67401123046875,9.214938163757324
2015-09-15,126.78538513183594,39.942039489746094,48.97544860839844,100.29000091552734,90.24034118652344,28.995967864990234,79.52999877929688,1.8600000143051147,175.50999450683594,9.256559371948242
2015-09-16,127.31515502929688,39.98761749267578,49.23190689086914,98.4000015258789,90.90172576904295,29.6965389251709,80.52999877929688,1.8899999856948853,177.29696655273438,9.306504249572754
2015-09-17,126.21147918701172,40.334068298339844,49.52146530151367,104.08000183105469,90.5067367553711,30.1343994140625,80.30999755859375,1.8899999856948853,176.9892120361328,9.298179626464844
2015-09-18,123.27140808105469,39.50441360473633,50.64656448364258,104.18000030517578,89.58817291259766,30.26089286804199,81.25,1.870000004768372,172.44241333007812,9.10672378540039
2015-09-21,123.6422348022461,39.47705078125,49.13264083862305,103.0199966430664,90.41487884521484,30.66955757141113,83.31999969482422,1.809999942779541,173.48475646972656,8.973535537719727
2015-09-22,121.85877990722656,38.72945022583008,47.76761245727539,102.72000122070312,89.71675872802734,30.56252670288086,84.66000366210938,1.7300000190734863,173.17698669433594,8.723806381225586
2015-09-23,121.54096221923828,38.47418212890625,47.51115036010742,102.4000015258789,89.89128875732422,30.766860961914066,85.5,1.7000000476837158,174.59666442871094,8.44078540802002
2015-09-24,121.47029113769531,38.23712921142578,46.79967880249024,97.48999786376952,89.80863952636719,30.64036750793457,83.91000366210938,1.7200000286102295,173.534423828125,8.324243545532228
2015-09-25,123.21845245361328,37.25249099731445,46.113037109375,95.11000061035156,89.04621124267578,31.19499206542969,83.12999725341797,1.7100000381469729,175.55963134765625,8.290946006774902
2015-09-28,122.17660522460938,35.61141586303711,43.43262481689453,93.16000366210938,88.13683319091797,30.46522521972656,80.5199966430664,1.6599999666213991,170.1590576171875,8.166081428527832
2015-09-29,124.97542572021484,36.01255798339844,43.67253494262695,89.02999877929688,88.73389434814453,29.832763671875,79.83000183105469,1.6699999570846558,169.2953338623047,7.874733924865723
2015-09-30,125.1696548461914,36.66899490356445,45.012733459472656,92.76000213623048,90.25872802734376,30.05655670166016,82.22000122070312,1.7200000286102295,188.1577606201172,8.149434089660645
2015-10-01,124.31326293945312,37.16131591796875,45.60839080810547,89.20999908447266,90.42407989501952,30.06628608703613,83.75,1.7400000095367432,190.64956665039062,8.232677459716799
2015-10-02,126.4322509765625,37.72657775878906,46.17921829223633,90.3000030517578,91.29671478271484,30.61117553710937,83.98999786376953,1.830000042915344,190.3020782470703,8.399161338806152
2015-10-05,129.18690490722656,37.73569869995117,46.89068603515625,91.83999633789062,93.3451156616211,31.10741806030273,85.83999633789062,1.7999999523162842,189.785888671875,8.548998832702638
2015-10-06,128.71894836425778,36.36813735961914,45.56703186035156,83.70999908447266,93.23489379882812,31.04903793334961,85.1500015258789,1.830000042915344,189.7163848876953,8.707159996032715
2015-10-07,130.26405334472656,37.04279327392578,46.02204132080078,84.95999908447266,94.26370239257812,31.078227996826172,80.6500015258789,1.8600000143051147,188.9718017578125,8.765429496765138
2015-10-08,131.97689819335938,37.5260009765625,46.3612174987793,82.51000213623047,96.4590835571289,30.87389373779297,82.26000213623047,1.9299999475479128,185.99354553222656,8.956887245178223
2015-10-09,132.34771728515622,38.19154357910156,46.03030395507813,83.62999725341797,96.247802734375,31.20471954345703,83.81999969482422,1.9600000381469729,188.14784240722656,8.923589706420898
2015-10-12,132.48895263671878,37.89979934692383,46.13784790039063,82.9800033569336,96.49581146240234,31.70096206665039,83.91999816894531,1.870000004768372,189.8951110839844,8.915265083312988
2015-10-13,131.65022277832028,37.52383041381836,44.918853759765625,82.7300033569336,95.05367279052734,31.99287033081055,83.6500015258789,1.919999957084656,189.4682159423828,8.848671913146973
2015-10-14,130.95269775390622,37.340431213378906,45.03574752807617,85.58999633789062,95.10008239746094,32.129093170166016,83.80000305175781,1.950000047683716,185.7155914306641,8.798726081848145
2015-10-15,131.72088623046878,38.394981384277344,46.87258529663086,92.83000183105469,94.9793930053711,32.88804244995117,86.7699966430664,1.9700000286102293,189.17037963867188,8.973535537719727
2015-10-16,131.28819274902344,38.71593856811523,47.19819259643555,93.11000061035156,95.63859558105469,33.248058319091804,88.66999816894531,1.940000057220459,189.41856384277344,8.973535537719727
2015-10-19,130.67019653320312,38.65174865722656,46.88928985595703,94.95999908447266,95.7221450805664,32.839393615722656,88.4000015258789,2.009999990463257,190.0142517089844,8.940238952636719
2015-10-20,131.65022277832028,38.275779724121094,45.77882766723633,94.41999816894531,96.06566619873048,32.90750503540039,86.83999633789062,2.0199999809265137,192.1883850097656,9.056777954101562
2015-10-21,132.27703857421878,38.69759750366211,44.94390869140625,93.54000091552734,95.18363189697266,32.868579864501946,86.12999725341797,2.0999999046325684,190.75880432128903,8.956887245178223
2015-10-22,137.73342895507812,39.88969802856445,40.30173873901367,87.76000213623047,98.84169006347656,33.81241226196289,88.45999908447266,2.1400001049041752,190.4808349609375,9.189964294433594
2015-10-23,137.54803466796878,39.98139953613281,42.030033111572266,92.76000213623048,100.26221466064452,33.958370208740234,87.86000061035156,2.2100000381469727,190.5503234863281,9.198287963867188
2015-10-26,138.210205078125,39.99057388305664,43.30746841430664,92.91999816894531,100.24365234375,33.93890380859375,88.83999633789062,2.150000095367432,191.056640625,9.056777954101562
2015-10-27,138.37794494628906,40.23816299438477,43.90026092529297,94.12999725341795,100.15081024169922,33.93890380859375,88.05000305175781,2.150000095367432,191.8706817626953,9.048452377319336
2015-10-28,139.56986999511722,41.04512405395508,44.46800231933594,98.58000183105469,101.87770080566406,34.32810592651367,88.5,2.1800000667572017,192.8733673095703,9.256559371948242
2015-10-29,139.15493774414062,41.48529815673828,45.169334411621094,70.4000015258789,100.2250747680664,34.045936584472656,88.12000274658203,2.1300001144409184,196.05018615722656,9.239761352539062
2015-10-30,138.80177307128906,41.081809997558594,49.71967697143555,73.66000366210938,99.52874755859376,33.8221435546875,88.66000366210938,2.1199998855590816,196.99334716796875,9.197760581970217
2015-11-02,141.19442749023438,41.65953063964844,52.91742706298828,76.5,99.90013122558594,33.63726806640625,89.91000366210938,2.190000057220459,198.92921447753903,9.256559371948242
2015-11-03,140.16145324707028,41.73288345336914,52.1242561340332,79.81999969482422,99.63087463378906,34.85354232788086,90.36000061035156,2.2799999713897705,197.2613983154297,9.180962562561037
