Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,ATVI_1d,ATVI_2d,ATVI_3d,ATVI_4d,ATVI_5d,ATVI_6d,ATVI_7d
2010-01-28,61.78229904174805,18.335752487182614,0.0,8.180000305175781,33.243236541748054,9.246068000793457,32.889999389648445,7.880000114440918,38.80930709838867,9.997841835021973,-0.00878062918731476,-0.01658551830518282,0.0,0.02048775657657574,-0.00878062918731476,-0.003902650846475139,-0.00878062918731476
2010-01-29,61.5833854675293,17.992481231689453,0.0,7.920000076293945,33.001708984375,9.164881706237793,32.299999237060554,7.460000038146973,38.497047424316406,9.958416938781738,-0.00787402803828274,0.008858411614893744,0.02952765717229054,0.0,0.004921189480831315,0.0,-0.010826658480813106
2010-02-01,61.54509353637695,18.12843132019043,0.0,7.929999828338622,33.16272354125977,9.092717170715332,32.47999954223633,7.980000019073486,39.511924743652344,10.163419723510742,0.016865237002204124,0.03769852444908728,0.007936520422616828,0.012896767024266328,0.007936520422616828,-0.002976064054337948,0.001984182547311357
2010-02-02,61.53744888305664,18.502286911010746,0.0,8.029999732971191,33.50891494750977,9.246068000793457,32.97999954223633,7.9099998474121085,40.195011138916016,10.344769477844238,0.02048775657657574,-0.00878062918731476,-0.003902650846475139,-0.00878062918731476,-0.01951222279467015,-0.014634244453830719,0.07999985559872122
2010-02-03,62.35612487792969,18.573650360107425,0.0,8.010000228881836,33.49282073974609,9.43549919128418,32.97999954223633,7.809999942779541,40.195011138916016,10.171305656433104,-0.028680780906257006,-0.02390073498272359,-0.028680780906257006,-0.03919692236723504,-0.03441687644370181,0.05831730820739131,0.06214140559002463
2010-02-04,60.60402297973633,18.29156875610352,0.0,8.270000457763674,32.69575881958008,9.164881706237793,32.240001678466804,7.190000057220459,39.94130325317383,9.33552360534668,0.004921189480831315,0.0,-0.010826658480813106,-0.005905468999981984,0.0895669388636405,0.09350395288278168,0.08366136580619818
2010-02-05,60.09139633178711,18.34255027770996,0.0,8.430000305175781,32.63940048217773,9.209983825683594,32.77000045776367,7.349999904632567,39.73637390136719,9.248788833618164,-0.004897089973168673,-0.015670729333292468,-0.010773639360123986,0.08423123153223529,0.0881489656394991,0.07835457859739837,0.0920666997467633
2010-02-08,59.31865692138672,18.131832122802734,0.0,8.859999656677246,32.341503143310554,9.164881706237793,32.049999237060554,7.420000076293945,39.82418823242188,9.26456069946289,-0.010826658480813106,-0.005905468999981984,0.0895669388636405,0.09350395288278168,0.08366136580619818,0.09744096690192325,0.08247594321584378
2010-02-09,60.22912979125977,18.131832122802734,0.0,9.34000015258789,32.397872924804695,9.065656661987305,32.310001373291016,7.539999961853027,40.56583786010742,9.564181327819824,0.00497505267709003,0.10149242112637978,0.1054725263858833,0.09552221063893129,0.1094526316453872,0.09432381341106645,0.08827228611733816
2010-02-10,60.152626037597656,18.101238250732425,0.0,9.520000457763672,32.220748901367195,9.110758781433104,32.759998321533196,7.639999866485598,41.30748748779297,9.414371490478516,0.09603956654663534,0.09999996859731428,0.09009891113280709,0.10396037064799359,0.08890644647940847,0.08288487681197443,0.06682711345570562
2010-02-11,61.4150276184082,18.196409225463867,0.0,9.59000015258789,32.42201995849609,9.98575210571289,32.639999389648445,7.8400001525878915,41.522159576416016,9.422256469726562,0.003613375074731314,-0.00542011036384925,0.007226750149462984,-0.006508086281685675,-0.012002020854145139,-0.026652735888879762,-0.03397785464748702
2010-02-12,60.5810432434082,18.32895278930664,0.0,9.65999984741211,32.599143981933594,10.02183437347412,31.45000076293945,7.869999885559082,41.77588272094727,9.280329704284668,-0.009000961588328683,0.003600365603400423,-0.010085020395093203,-0.015559174794490652,-0.030157141898749,-0.03745588755173695,-0.02285811076679176
2010-02-16,61.56806945800781,18.553268432617188,0.0,9.8100004196167,32.880943298339844,9.931628227233887,31.809999465942386,8.060000419616701,41.60023498535156,9.34340763092041,0.012715781452145448,-0.0010939050036839594,-0.006617779586015723,-0.02134833586148428,-0.028713373939307285,-0.013983009711767925,-0.013062427964022126
2010-02-17,61.71820831298828,18.607637405395508,0.0,9.859999656677246,32.84067916870117,10.057916641235352,32.330001831054695,8.029999732971191,41.84419250488281,9.48533535003662,-0.013636290367695793,-0.01909080651477411,-0.033636404149627035,-0.04090896592136341,-0.02636355792306273,-0.025454535110733523,-0.033636404149627035
2010-02-18,62.46524429321289,18.68240737915039,0.0,9.989999771118164,33.259334564208984,9.920763969421387,33.240001678466804,7.949999809265138,39.180137634277344,9.48533535003662,-0.005529923793639617,-0.020276611544626743,-0.027649715097318717,-0.012903219604573041,-0.011981629725046683,-0.020276611544626743,0.008294885690459426
2010-02-19,62.78099822998047,18.48188781738281,0.0,9.949999809265137,32.905086517333984,9.8659029006958,33.880001068115234,7.929999828338622,39.03376770019531,9.603604316711426,-0.014828689272624299,-0.022242792249778133,-0.007414296304480666,-0.006487581764167921,-0.014828689272624299,0.013901684741321753,0.0018535257442884583
2010-02-22,62.13410949707031,18.488697052001953,0.0,10.020000457763672,32.76821517944336,9.7196044921875,33.700000762939446,7.900000095367432,39.26796340942383,9.461679458618164,-0.007525699232633787,0.007525993588535793,0.008466656933298167,0.0,0.029162820416211398,0.016933313866596335,0.03198510480640034
2010-02-23,61.38706588745117,18.34255027770996,0.0,10.029999732971193,32.41396713256836,9.64645767211914,33.439998626708984,7.789999961853027,39.24845504760742,9.280329704284668,0.015165826268279024,0.016113622441978503,0.007582764840172717,0.03696672006567643,0.02464448004378429,0.039810405174708276,0.04549747880483763
2010-02-24,61.6643180847168,18.464893341064453,0.0,9.989999771118164,32.430065155029304,9.792754173278807,34.549999237060554,8.050000190734862,39.4826545715332,9.30398654937744,0.0009336368001901227,-0.007469776101488195,0.021475204575726194,0.00933704970186844,0.024276407133425704,0.029878520091694675,0.029878520091694675
2010-02-25,61.41017150878906,18.393526077270508,0.0,10.109999656677246,32.003368377685554,9.801897048950195,34.560001373291016,7.889999866485598,39.74612045288086,9.225138664245604,-0.008395574484380962,0.020522407300851506,0.008395574484380962,0.023320996992226516,0.028917884490360705,0.028917884490360705,0.036380595744283394
2010-02-26,61.7259407043457,18.447900772094727,0.0,10.109999656677246,32.18048477172852,9.7196044921875,34.650001525878906,7.9099998474121085,39.81443405151367,9.21725368499756,0.029162820416211398,0.016933313866596335,0.03198510480640034,0.037629379230875504,0.037629379230875504,0.04515527470077741,0.04515527470077741
2010-03-01,62.05709457397461,18.4512939453125,0.0,10.15999984741211,32.27709579467773,10.003055572509766,34.889999389648445,8.210000038146973,40.30235290527344,8.807247161865234,-0.011882965753338462,0.002742310870740129,0.008226646597318858,0.008226646597318858,0.015539284909358065,0.015539284909358065,0.021937819597817286
2010-03-02,62.48066711425781,18.549867630004886,0.0,10.5,32.687698364257805,9.88418960571289,34.740001678466804,8.380000114440918,40.341400146484375,8.86244010925293,0.014801158281041954,0.02035144790919311,0.02035144790919311,0.027752027049714,0.027752027049714,0.03422750967646322,0.06475492275231844
2010-03-03,62.38052749633789,18.37993049621582,0.0,10.479999542236328,32.71990203857422,10.030487060546877,34.81999969482422,8.350000381469728,40.48776626586914,9.083210945129396,0.005469337103982735,0.005469337103982735,0.012761976731096119,0.012761976731096119,0.019143012635428308,0.04922517486666303,0.045578664897969995
2010-03-04,62.39593887329102,18.37993049621582,0.0,10.619999885559082,32.93729019165039,10.085347175598145,34.939998626708984,8.5,40.770755767822266,8.925518989562988,0.0,0.007252970685429464,0.007252970685429464,0.01359929639508388,0.043517824112576785,0.03989114964909096,0.046237569919131014
2010-03-05,63.48954772949219,18.46150016784668,0.0,10.779999732971193,33.15467071533203,10.085347175598145,35.15999984741211,8.609999656677246,41.2684440612793,9.13051986694336,0.007252970685429464,0.007252970685429464,0.01359929639508388,0.043517824112576785,0.03989114964909096,0.046237569919131014,0.05530383055611057
2010-03-08,62.61925888061523,18.4954891204834,0.0,10.949999809265137,33.380115509033196,10.158495903015137,35.060001373291016,8.640000343322754,41.083045959472656,9.059557914733887,0.0,0.006300627443506849,0.03600371950501105,0.03240315979554909,0.038703881118536454,0.04770485793452939,0.061206041520077595
2010-03-09,63.14293670654297,18.624635696411133,0.0,10.880000114440918,33.86317825317383,10.158495903015137,35.11999893188477,8.630000114440918,40.92690658569336,8.988595962524414,0.006300627443506849,0.03600371950501105,0.03240315979554909,0.038703881118536454,0.04770485793452939,0.061206041520077595,0.07650773965905772
2010-03-10,62.81179809570313,18.702804565429688,0.0,10.949999809265137,33.86317825317383,10.222500801086426,35.150001525878906,8.920000076293945,41.112300872802734,8.878209114074707,0.029517115712194782,0.02593909974830819,0.03220037113297806,0.041144991230115224,0.054561641500768226,0.06976753298257508,0.057245083504920066
2010-03-11,62.58079147338867,18.87613296508789,0.0,10.779999732971193,33.81487274169922,10.524239540100098,35.220001220703125,8.949999809265137,41.356258392333984,9.146288871765137,-0.0034754312573146546,0.0026063242464182523,0.01129449461350292,0.024326478313328723,0.03909640418414613,0.026932983793614498,0.03909640418414613
2010-03-12,62.67317199707031,18.529470443725586,0.0,10.390000343322754,33.911483764648445,10.487663269042967,35.15999984741211,8.930000305175781,41.161109924316406,9.193598747253418,0.0061029659423312115,0.014821436755395588,0.027898870176097147,0.04272030693149256,0.030514465979795596,0.04272030693149256,0.04359208126642722
2010-03-15,62.58079147338867,18.624635696411133,0.0,10.350000381469727,34.21742630004883,10.551669120788574,35.4900016784668,8.920000076293945,41.06351852416992,9.122634887695312,0.008665585042678534,0.021663691462584612,0.03639522218768633,0.024263421204210652,0.03639522218768633,0.03726170838685793,0.03379567320880166
2010-03-16,62.88882064819336,18.583852767944336,0.0,10.289999961853027,33.81487274169922,10.643105506896973,35.02000045776367,9.399999618530273,41.27820205688477,9.3670654296875,0.012886437896417474,0.027491408010945968,0.015463833001571222,0.027491408010945968,0.028350450107772283,0.024914192115575974,0.014604790904745072
2010-03-17,63.2892951965332,18.52267074584961,0.0,10.3100004196167,34.008102416992195,10.78025722503662,35.4900016784668,9.670000076293944,41.32698822021485,9.272448539733887,0.014419158523694306,0.002544604220890283,0.014419158523694306,0.015267271465763501,0.01187473123259304,0.0016964912788212535,0.015267271465763501
2010-03-18,64.43680572509766,18.27457618713379,0.0,10.350000381469727,34.040298461914055,10.935699462890623,35.75,9.390000343322754,41.47337341308594,9.114750862121582,-0.011705766992892084,0.0,0.0008360576936495077,-0.0025082602883843654,-0.01254182468654143,0.0008360576936495077,-0.005016782199078207
2010-03-19,63.11985397338867,18.169212341308594,0.0,10.079999923706056,33.86317825317383,10.80768871307373,34.669998168945305,9.109999656677246,42.21500778198242,9.035903930664062,0.011844414954516784,0.012690375262415792,0.009306445790462858,-0.0008459603078988444,0.012690375262415792,0.006768211905336261,0.017766490071239087
2010-03-22,63.02743911743164,18.30855941772461,0.0,10.220000267028807,34.161067962646484,10.935699462890623,34.950000762939446,9.3100004196167,42.585838317871094,8.88609504699707,0.0008360576936495077,-0.0025082602883843654,-0.01254182468654143,0.0008360576936495077,-0.005016782199078207,0.005852752685291548,0.007524955280026731
2010-03-23,63.42021560668945,18.46829414367676,0.0,10.399999618530273,34.136917114257805,10.944842338562012,35.220001220703125,9.449999809265137,42.89809036254883,8.85455322265625,-0.0033415242749552806,-0.013366707041929772,0.0,-0.005847950668579167,0.005012504248900296,0.006683309953671411,-0.004177232098395164
2010-03-24,62.85036087036133,18.30855941772461,0.0,10.4399995803833,33.64580535888672,10.908269882202148,36.5099983215332,9.229999542236328,42.39974212646485,8.688977241516112,-0.010058794472882415,0.0033527274952680286,-0.0025148297583086547,0.00838203730498376,0.010058444765980513,-0.000838509724037541,0.00838203730498376
2010-03-25,62.326622009277344,18.189607620239254,0.0,10.300000190734863,33.42841339111328,10.798545837402344,35.86999893188477,9.029999732971193,42.03818893432617,8.483969688415527,0.013547796468386384,0.0076206189543921435,0.018628209104647703,0.020321650545045276,0.009313972079720952,0.018628209104647703,0.02201526861558005
2010-03-26,62.38052749633789,17.978893280029297,0.0,10.609999656677246,34.136917114257805,10.944842338562012,35.5099983215332,9.020000457763672,41.5105094909668,8.562821388244629,-0.005847950668579167,0.005012504248900296,0.006683309953671411,-0.004177232098395164,0.005012504248900296,0.008354289927616427,0.011695901337158658
2010-03-29,62.65777969360352,18.053668975830078,0.0,10.829999923706056,34.056400299072266,10.880837440490724,35.7400016784668,9.109999656677246,41.22712326049805,8.86244010925293,0.010924339918409109,0.01260497388772472,0.0016805463221723287,0.010924339918409109,0.014285783151326571,0.017647051089957795,0.01848732425104404
2010-03-30,64.90657043457031,17.846338272094727,0.0,11.0,33.983943939208984,10.999703407287598,35.68000030517578,9.270000457763672,41.26620864868164,8.728399276733397,0.001662472554030358,-0.009143902497176832,0.0,0.0033251185080663513,0.006650063616127067,0.007481256543140837,0.03740654281571248
2010-03-31,64.35976409912111,17.904123306274414,0.0,10.31999969482422,33.774612426757805,11.017990112304688,35.36999893188477,9.270000457763672,40.96328353881836,8.673208236694336,-0.010788439566527024,-0.0016597133261780285,0.001659886438389364,0.0049793130907454216,0.005809126475781602,0.03568474535193696,0.03734445867811532
2010-04-01,64.57540893554689,17.999282836914062,0.0,10.0,33.686050415039055,10.899123191833496,35.7400016784668,9.369999885559082,41.393253326416016,8.909749984741211,0.009228285035759976,0.012584088685196445,0.0159397173344426,0.016778580746706562,0.04698002609077821,0.04865784041540162,0.029362581931807852
2010-04-05,64.83727264404297,17.98908233642578,0.0,10.149999618530273,33.782665252685554,10.999703407287598,35.9900016784668,9.529999732971193,41.69617080688477,9.146288871765137,0.0033251185080663513,0.006650063616127067,0.007481256543140837,0.03740654281571248,0.03906901536974316,0.0199501908483812,-0.01080628835120421
2010-04-06,64.96047973632811,17.958494186401367,0.0,9.93000030517578,33.42841339111328,11.03627872467041,35.70000076293945,9.350000381469727,41.58868789672852,9.311867713928224,0.003313925911677437,0.004142364183261572,0.03396847510239237,0.035625438058231415,0.016569975209068975,-0.01408457398164596,-0.03314012324347885
2010-04-07,64.42909240722656,17.84294319152832,0.0,9.640000343322754,33.460620880126946,11.07285213470459,35.060001373291016,9.65999984741211,41.139198303222656,8.988595962524414,0.0008257019564752491,0.030553297825364263,0.0322047878655662,0.013212264830617411,-0.017341032994746854,-0.03633364215694676,-0.026424529661234982
2010-04-08,63.88228988647461,17.768171310424805,0.0,9.470000267028807,33.734359741210945,11.081995010375977,34.939998626708984,9.420000076293944,41.28575897216797,8.893977165222168,0.029703069985888345,0.031353197512563075,0.01237634370293264,-0.018151747018195732,-0.03712868688402052,-0.027227749611585528,-0.0354786454135403
2010-04-09,64.29815673828125,17.921106338500977,0.0,9.3100004196167,34.48311996459961,11.41116428375244,35.470001220703125,9.300000190734863,41.16850662231445,8.893977165222168,0.0016025275390286475,-0.016826915241879545,-0.04647438509116993,-0.06490391144587417,-0.05528857906411223,-0.06330146748064171,-0.048878301760406646
2010-04-12,64.13645172119139,17.90072250366211,0.0,9.4399995803833,34.676342010498054,11.429450988769533,35.02000045776367,9.420000076293944,41.44211959838867,8.893977165222168,-0.018399956344149766,-0.04799999132223157,-0.06640003110646235,-0.056800082906064794,-0.06480015099317059,-0.05040006181241216,-0.060000093452891035
2010-04-13,64.64472961425781,18.08302116394043,0.0,9.449999809265137,34.700489044189446,11.219149589538574,34.75,9.5600004196167,41.29551696777344,8.878209114074707,-0.03015488351838297,-0.04889982949016804,-0.03911993159545757,-0.047269959846587745,-0.03259994299621451,-0.042379925895079024,-0.05541973308525721
2010-04-14,64.99126434326172,18.093393325805664,0.0,9.640000343322754,34.95633316040039,10.880837440490724,35.02000045776367,9.890000343322754,44.24661636352539,9.169944763183594,-0.019327772706416852,-0.009243793596237107,-0.017647226384244197,-0.0025210824246882594,-0.012605149182011449,-0.026050396230822417,-0.02521012306973617
2010-04-15,65.46106719970703,18.110694885253906,0.0,9.5,35.11878204345703,10.67053508758545,34.389999389648445,10.15999984741211,44.344337463378906,9.280329704284668,0.010282721208501105,0.0017136677020114603,0.017137928263871578,0.006855117680815952,-0.006855117680816119,-0.005998283829810471,-0.007712130280930142
2010-04-16,64.50609588623047,18.07610321044922,0.0,9.220000267028807,35.04568099975586,10.78025722503662,34.0,9.8100004196167,44.01210021972656,9.114750862121582,-0.008481837139844711,0.0067854343259184605,-0.003392717162959148,-0.016963408885006886,-0.016115295942937858,-0.017811698756864603,-0.029686076129880105
2010-04-19,64.61392211914061,18.30093002319336,0.0,9.31999969482422,34.785778045654304,10.688820838928224,33.81999969482422,9.579999923706056,43.43555450439453,9.114750862121582,0.015397873722981395,0.005132654314879493,-0.008554126452606824,-0.007698758418175116,-0.009409672930354364,-0.021385628407319515,-0.0650126993646795
2010-04-20,65.66901397705078,18.35280990600586,0.0,9.600000381469727,35.46800994873047,10.853405952453613,34.93000030517578,9.770000457763672,43.44532012939453,9.414371490478516,-0.010109553775668469,-0.023588783072558166,-0.022746386159419596,-0.024431355723031283,-0.03622570332497673,-0.07919119703573294,-0.05138999005414555
2010-04-21,66.00016784667969,17.910076141357422,0.0,9.710000038146973,35.719783782958984,10.743682861328123,34.919998168945305,9.779999732971193,43.94367980957031,9.674568176269533,-0.013616889978383527,-0.01276588983351733,-0.014468067655354631,-0.026382868577953477,-0.06978716031007032,-0.041702025144226926,-0.05702118171050037
2010-04-22,66.26970672607422,17.681793212890625,0.0,9.850000381469727,35.671058654785156,10.597387313842773,35.970001220703125,9.859999656677246,44.45182418823242,9.72976303100586,0.0008627480906962693,-0.0008629280736086916,-0.012942211266462361,-0.056945693575851906,-0.028472846787925953,-0.044003482309389545,-0.03796379571723461
2010-04-23,66.67787170410156,17.709463119506836,0.0,9.609999656677246,36.28018569946289,10.60653018951416,36.25,9.760000228881836,45.057655334472656,9.753414154052734,-0.001724188623861724,-0.01379305942147789,-0.05775861053558733,-0.029310307466817506,-0.04482755551215712,-0.038793075156407446,-0.05603442191172577
2010-04-26,67.34020233154297,17.422372817993164,0.0,9.380000114440918,35.792877197265625,10.588242530822754,36.150001525878906,9.970000267028807,45.26287078857422,9.579949378967283,-0.012089715747974546,-0.0561312026928523,-0.02763376466562673,-0.04317781358327891,-0.03713291067470192,-0.05440403610801365,-0.07167525161050448
2010-04-27,67.74834442138672,17.214839935302734,0.0,9.220000267028807,35.08628463745117,10.460233688354492,35.34000015258789,9.579999923706056,44.20752716064453,9.185711860656738,-0.0445804519367088,-0.01573427179110805,-0.0314685435822161,-0.025349665172974968,-0.04283214886468811,-0.060314723727816856,-0.08304211663559258
2010-04-28,67.95627593994139,17.38779067993164,0.0,9.229999542236328,35.34618377685547,9.993911743164062,35.470001220703125,9.550000190734863,44.49088668823242,9.209368705749512,0.030192160296567277,0.013723717900760503,0.020128106864378183,0.0018298799470501045,-0.016468442395806773,-0.0402563091542857,-0.03385163391408038
2010-04-29,68.79571533203125,17.553813934326172,0.0,9.800000190734863,35.890342712402344,10.295649528503418,34.959999084472656,9.720000267028807,44.832923889160156,9.225138664245604,-0.015985796660562733,-0.009769103105280763,-0.027531058226411238,-0.04529310597640502,-0.06838381436582916,-0.06216684292395606,-0.03285962623697743
2010-04-30,68.28742980957031,17.69562530517578,0.0,9.640000343322754,35.44363784790039,10.131065368652344,33.59999847412109,9.06999969482422,44.070701599121094,9.098980903625488,0.006317686812024107,-0.011732820041283436,-0.029783421028255912,-0.05324924937815318,-0.04693128016513304,-0.017147953270542412,-0.01624539968777746
2010-05-03,69.16536712646484,17.595314025878906,0.0,9.869999885559082,35.532981872558594,10.195070266723633,33.59000015258789,9.289999961853027,45.26287078857422,9.508988380432127,-0.017937185334077607,-0.035874464210846724,-0.0591929735219929,-0.05291466867272088,-0.023318322225762293,-0.022421434896250866,-0.0026905684458424298
2010-05-04,67.52501678466797,17.360115051269528,0.0,9.279999732971193,34.923851013183594,10.012199401855467,33.139999389648445,8.680000305175781,44.62770462036133,9.15417194366455,-0.018264899769034643,-0.0420093170943955,-0.035616340234348336,-0.00547942230509485,-0.0045661535038354,0.015525093365256646,0.0009132688012596275
2010-05-05,66.68555450439453,17.346281051635742,0.0,9.020000457763672,34.249725341796875,9.829327583312988,32.959999084472656,8.579999923706055,44.09025573730469,8.744168281555176,-0.024186175394742118,-0.01767425903508141,0.013023347602557807,0.013953607507744646,0.03441864625838658,0.01953497289216039,-0.005581268361062912
2010-05-06,64.87577056884766,16.948509216308597,0.0,8.930000305175781,33.372573852539055,9.591593742370604,32.490001678466804,8.270000457763674,43.19125747680664,8.444546699523926,0.0066733184091698474,0.038131785038352115,0.039085102035642194,0.06005737997905069,0.044804805163104595,0.01906604166138492,0.02478564536070808
2010-05-07,63.63585662841797,16.851661682128903,0.0,8.609999656677246,32.7471923828125,9.655601501464844,32.419998168945305,8.380000114440918,42.76131057739258,7.7980003356933585,0.031249925923233557,0.032196923305459396,0.05303017433127446,0.03787871006077061,0.012310570892848437,0.017992258879137534,0.006628586599493196
2010-05-10,66.20809173583984,17.187171936035153,0.0,8.850000381469727,33.340087890625,9.957338333129883,34.279998779296875,8.989999771118164,44.080482482910156,8.397238731384277,0.0009183005578187431,0.021120242397634104,0.006427912352674919,-0.018365436500205837,-0.012855920481377979,-0.023875239847118472,-0.03489446343683082
2010-05-11,65.49188995361328,17.086864471435547,0.0,9.369999885559082,33.42130661010742,9.966482162475586,33.799999237060554,9.06999969482422,44.37364959716797,8.50762939453125,0.02018340740553617,0.005504556957131897,-0.019266045038119115,-0.013761583769145047,-0.024770793371566492,-0.03577990728583029,-0.04954139536681768
2010-05-12,66.57003784179689,17.000391006469727,0.0,9.8100004196167,33.67309188842773,10.16763973236084,34.799999237060554,9.489999771118164,44.91108703613281,8.759939193725586,-0.01438844264849844,-0.03866898065317545,-0.033273420179424314,-0.04406482251208854,-0.05485613104969891,-0.06834536051676572,-0.07913666905437591
2010-05-13,65.91542816162111,16.81361198425293,0.0,9.850000381469727,33.153289794921875,10.021343231201172,34.40999984741211,9.420000076293944,44.21729278564453,8.594358444213867,-0.02463499724975097,-0.019160669728420062,-0.03010961026404292,-0.041058455635345555,-0.05474460751379407,-0.06569345288509652,-0.06478092221839432
2010-05-14,65.21461486816406,16.77557373046875,0.0,9.609999656677246,31.6669979095459,9.77446746826172,33.720001220703125,8.800000190734863,43.875282287597656,8.405124664306639,0.00561259375300003,-0.005612886456716326,-0.016838269098527373,-0.03087009496869649,-0.04209547761050735,-0.041159898966482686,-0.03835374844184054
